decibelMedia,decibelDesvioPadrao,decibelMediana,pitchMedia,pitchDesvioPadrao,pitchMediana,Classe
48.36318027,2.678030258,49.76121799,154.4737956,24.38538765,143.5683187,Horota
44.47347891,8.080862412,47.51833172,165.3792725,29.86587846,143.5683187,Horota
39.75741083,9.170496268,39.03991014,176.2847493,29.86587846,198.0957031,Horota
39.21056834,8.408693737,39.03991014,184.463857,27.26369222,198.0957031,Horota
40.33525993,9.693064459,40.18911142,198.0957031,0,198.0957031,Horota
40.33525993,9.693064459,40.18911142,198.7679036,1.164285455,198.0957031,Horota
42.84555497,10.154987,47.57384801,199.4401042,1.164285455,200.1123047,Horota
48.51927937,1.132361881,48.20977827,200.1123047,0,200.1123047,Horota
48.31364143,1.411507701,48.20977827,200.1123047,0,200.1123047,Horota
47.75792972,0.695580535,48.10707669,200.1123047,0,200.1123047,Horota
43.50076983,8.533240646,47.53200544,200.1123047,0,200.1123047,Horota
38.76151543,12.91955141,46.95693419,200.1123047,0,200.1123047,Horota
36.39944972,13.61460179,38.84311219,161.2211643,67.36143115,200.1123047,Horota
24.13429384,21.01877881,25.26689399,122.3300239,67.36143115,83.43888346,Horota
10.75158745,17.39696753,8.85040424,83.43888346,0,83.43888346,Horota
1.819877538,12.08012662,-3.550619392,83.43888346,0,83.43888346,Horota
-3.776601196,1.676395856,-3.789483301,62.5791626,41.71944173,83.43888346,Horota
-3.981847581,1.522615411,-4.80283312,55.62592231,48.17346183,83.43888346,Horota
-4.639126208,1.17993663,-4.997549464,41.71944173,59.00020031,41.71944173,Horota
-4.514943059,1.107142919,-4.80283312,0,0,0,Horota
-4.508836961,1.103895266,-4.80283312,0,0,0,Horota
-4.158706113,1.875810665,-4.80283312,0,0,0,Horota
2.635763096,14.94662076,-4.80283312,0,0,0,Horota
14.20181082,25.69436689,-0.830762899,0,0,0,Horota
18.9529718,27.01438718,14.16937501,47.12697347,66.64760503,47.12697347,Horota
34.80213451,26.89974128,40.80483453,62.83596463,54.41754164,94.25394694,Horota
46.36817053,12.63613224,48.93676866,94.25394694,1.74E-14,94.25394694,Horota
49.25658833,7.782795822,48.93676866,94.25394694,0,94.25394694,Horota
48.19539906,9.170666836,45.43338118,97.97094727,8.3114654,94.25394694,Horota
45.54902975,9.169542092,43.07828265,101.6879476,10.17942462,94.25394694,Horota
41.7363943,3.356757016,41.95113709,105.4049479,10.17942462,112.8389486,Horota
42.90729202,5.319330115,41.95113709,108.1926982,9.292500814,112.8389486,Horota
45.74467391,6.631175491,46.64803106,112.8389486,1.74E-14,112.8389486,Horota
45.74467391,6.631175491,46.64803106,109.6437283,5.534283847,112.8389486,Horota
49.85059168,4.726351973,51.09484188,106.448508,5.534283847,103.2532878,Horota
50.7317972,3.125261299,51.09484188,103.2532878,0,103.2532878,Horota
50.93673891,3.794585701,52.0727117,97.89182943,10.72291667,103.2532878,Horota
45.56405569,9.093205696,46.70391214,94.67495443,11.74636668,103.2532878,Horota
45.21847268,7.456672875,45.44281789,90.38578776,11.74636668,81.80745443,Horota
40.52400901,5.779379654,40.06819283,86.09662109,9.590868233,81.80745443,Horota
38.4640413,4.963974417,35.95466204,85.09472656,7.350563955,81.80745443,Horota
35.95456017,6.451150563,35.60520014,88.3819987,9.002565506,81.80745443,Horota
25.90580908,21.10744437,31.84092751,91.66927083,9.002565506,98.2438151,Horota
13.72538453,21.10338317,12.09288722,94.13472493,8.218180339,98.2438151,Horota
3.760833959,16.44428141,-4.390158442,73.68286133,49.12190755,98.2438151,Horota
2.281714599,14.62018344,-4.240342325,65.49587674,56.7210931,98.2438151,Horota
-4.312883475,0.404749448,-4.539974559,49.12190755,69.46886787,49.12190755,Horota
-4.418088653,0.447306943,-4.546873599,0,0,0,Horota
-4.536044373,0.552805671,-4.602464051,0,0,0,Horota
-4.713926539,0.702382821,-4.766368213,0,0,0,Horota
-4.035310577,2.150996055,-4.766368213,0,0,0,Horota
0.883066745,10.92194175,-4.766368213,0,0,0,Horota
2.295425484,12.07283592,-2.685718093,0,0,0,Horota
2.627820265,11.81582572,-2.020928531,0,0,0,Horota
3.073755318,11.43475194,-1.974908851,0,0,0,Horota
4.178901433,13.74053275,-3.708134674,0,0,0,Horota
-4.089140179,0.582034638,-3.800174035,0,0,0,Horota
8.935603451,26.05382178,-3.754154354,0,0,0,Horota
23.26691192,31.83749818,22.15084983,0,0,0,Horota
32.25859412,32.17665836,48.00983434,169.0307617,239.0455957,169.0307617,Horota
33.49090972,26.38748382,42.59884543,338.0615234,0,338.0615234,Horota
42.30255117,10.3967047,42.59884543,338.0615234,0,338.0615234,Horota
43.82494239,11.85462284,45.35645819,338.0615234,0,338.0615234,Horota
45.0853392,13.39735579,45.64362788,338.0615234,0,338.0615234,Horota
45.0853392,13.39735579,45.64362788,262.073001,131.6159817,338.0615234,Horota
46.90355928,12.42663302,49.28006804,186.0844785,131.6159817,110.095956,Horota
47.85673105,10.78559404,49.28006804,110.095956,0,110.095956,Horota
45.77584166,12.18658912,44.46073686,110.095956,1.74E-14,110.095956,Horota
42.74688452,7.733582247,44.46073686,110.095956,0,110.095956,Horota
44.40960978,7.136583033,46.92926121,110.095956,1.74E-14,110.095956,Horota
46.31193075,8.103423846,49.43878062,110.095956,0,110.095956,Horota
50.31586066,1.519700237,49.47977568,148.6723691,66.81630748,110.095956,Horota
51.33324582,2.383264443,50.77489821,187.2487822,66.81630748,225.8251953,Horota
52.48463347,2.300410797,53.07767352,225.8251953,0,225.8251953,Horota
53.06727252,1.361511848,53.07767352,225.8251953,0,225.8251953,Horota
50.59503403,5.733767087,52.90683403,225.8251953,0,225.8251953,Horota
50.59503403,5.733767087,52.90683403,186.1197917,68.77177645,225.8251953,Horota
46.66768739,7.407837895,46.95470428,166.2670898,84.2278805,166.2670898,Horota
44.19514108,6.75523368,42.1810668,106.7089844,0,106.7089844,Horota
43.23030331,5.159551165,42.1810668,106.7089844,0,106.7089844,Horota
43.75492157,7.182659016,43.75492157,106.7089844,0,106.7089844,Horota
45.41592441,5.837129993,48.73793009,106.7089844,0,106.7089844,Horota
48.78587928,0.067810398,48.78587928,101.8408203,9.736328125,106.7089844,Horota
45.67808555,5.383070188,48.73793009,96.97265625,11.24254333,96.97265625,Horota
44.11448886,4.637781898,44.14303839,95.02539063,10.66561308,87.23632813,Horota
45.86829388,5.161654336,46.44048424,92.10449219,9.736328125,87.23632813,Horota
47.33645213,6.819054936,47.63637366,87.23632813,0,87.23632813,Horota
47.33645213,6.819054936,47.63637366,91.26224772,6.973097288,87.23632813,Horota
50.95384464,4.783980742,52.53088856,95.28816732,6.973097288,99.31408691,Horota
52.86389804,1.670033329,52.85766007,99.31408691,0,99.31408691,Horota
53.44196107,1.475999918,53.93206817,99.31408691,0,99.31408691,Horota
52.67691651,1.119087786,52.3154294,99.31408691,0,99.31408691,Horota
52.67691651,1.119087786,52.3154294,99.31408691,0,99.31408691,Horota
52.04934068,0.376306271,52.04934068,99.82396105,0.883127902,99.31408691,Horota
52.3154294,0,52.3154294,100.0788981,0.883127902,100.0788981,Horota
52.70494947,0.550864564,52.70494947,100.4613037,0.764811198,100.8437093,Horota
52.55358081,0.764932177,52.55358081,100.5377848,0.684067931,100.8437093,Horota
52.55358081,0.764932177,52.55358081,101.9851888,2.552425739,100.8437093,Horota
47.35263609,9.024524271,52.01269208,102.2705587,2.85369873,100.8437093,Horota
47.35263609,9.024524271,52.01269208,103.697408,3.29516746,103.697408,Horota
38.84059304,12.33622588,36.95074667,104.648641,3.29516746,106.5511068,Horota
32.25454352,6.641434189,32.25454352,106.5511068,1.74E-14,106.5511068,Horota
32.25454352,6.641434189,32.25454352,106.8695747,0.551602552,106.5511068,Horota
16.23198791,16.01788126,16.23198791,107.0288086,0.551602552,107.0288086,Horota
24.89539893,18.80027477,27.55834037,107.2676595,0.477701823,107.5065104,Horota
30.72092353,22.40088468,42.22222097,107.2676595,0.477701823,107.5065104,Horota
30.70817923,18.29026351,36.44608366,107.5065104,0,107.5065104,Horota
34.99110849,18.50993571,42.22222097,107.5065104,0,107.5065104,Horota
42.51247675,8.926575852,43.62856756,247.7473958,198.3305622,247.7473958,Horota
45.0643678,10.18612512,48.57886985,387.9882813,0,387.9882813,Horota
46.8855209,10.81112856,52.22117606,387.9882813,0,387.9882813,Horota
53.07874539,1.581171394,52.37465587,387.9882813,0,387.9882813,Horota
53.39940612,1.447063801,52.91762681,387.9882813,0,387.9882813,Horota
53.39940612,1.447063801,52.91762681,298.5562066,154.9008971,387.9882813,Horota
52.0927394,3.507434382,52.86249753,209.1241319,154.9008971,119.6920573,Horota
46.98920871,10.64893219,50.30429335,119.6920573,0,119.6920573,Horota
42.30067936,9.779332152,41.94592256,119.6920573,0,119.6920573,Horota
38.59908298,7.825733952,36.68872688,113.8165033,13.13813808,119.6920573,Horota
37.58097461,6.706284607,35.60768819,107.9409494,16.09086723,119.6920573,Horota
33.3370419,2.850058317,33.21602666,105.0031724,16.96126332,105.0031724,Horota
33.81425458,3.289051067,34.5266495,97.65872992,14.68888492,90.31428746,Horota
24.26107473,14.22063784,30.22738738,90.31428746,0,90.31428746,Horota
17.07451273,18.47713146,19.12828734,60.20952497,52.14297818,90.31428746,Horota
7.702325835,16.01822199,2.533544614,45.15714373,63.8618451,45.15714373,Horota
-0.483531741,5.737418503,-2.739070501,45.15714373,63.8618451,45.15714373,Horota
-0.483531741,5.737418503,-2.739070501,0,0,0,Horota
-3.078462809,0.972722505,-2.739070501,0,0,0,Horota
-1.875496701,1.490670619,-2.433289947,0,0,0,Horota
-0.885450829,1.809447886,-1.011922901,0,0,0,Horota
0.364916123,2.022589709,0.662388288,0,0,0,Horota
0.814352393,2.019434736,0.998085409,0,0,0,Horota
8.200087954,14.77788807,2.485424884,0,0,0,Horota
14.90207696,17.63662984,2.612097473,0,0,0,Horota
18.37807485,18.28069676,18.22436683,189.0593262,267.3702632,189.0593262,Horota
24.73252973,15.0464588,30.8699403,252.0791016,218.3069057,378.1186523,Horota
28.7356857,7.372890349,30.8699403,378.1186523,0,378.1186523,Horota
22.23528927,11.05010083,23.26398289,378.1186523,0,378.1186523,Horota
14.69051854,10.78827988,13.60063824,378.1186523,0,378.1186523,Horota
11.80187348,11.35832683,8.576555121,283.5889893,189.0593262,378.1186523,Horota
5.905584672,8.093013279,3.657553253,252.0791016,218.3069057,378.1186523,Horota
1.885665738,4.297773739,0.247293256,189.0593262,267.3702632,189.0593262,Horota
0.212943392,2.44427464,-0.613790027,0,0,0,Horota
-1.443168486,1.316388968,-1.52653647,0,0,0,Horota
8.471678228,20.96770705,-1.52653647,0,0,0,Horota
21.22016984,27.35115116,19.2159034,0,0,0,Horota
28.64427369,22.78699459,34.0641111,0,0,0,Horota
26.34036885,20.3954708,28.2215421,0,0,0,Horota
33.66718463,14.02683533,34.0641111,53.17277018,75.19765274,53.17277018,Horota
35.64003774,15.65714945,38.00981734,106.3455404,0,106.3455404,Horota
37.84974255,18.59708658,38.00981734,106.3455404,1.74E-14,106.3455404,Horota
43.67259768,18.22007738,49.65552759,106.3455404,1.74E-14,106.3455404,Horota
48.90242268,8.434091366,49.65552759,106.3455404,1.74E-14,106.3455404,Horota
48.90242268,8.434091366,49.65552759,110.6263021,7.414496792,106.3455404,Horota
46.33851092,10.24592037,44.77850605,114.9070638,7.414496792,119.1878255,Horota
40.1504758,7.843070532,37.79324752,119.1878255,0,119.1878255,Horota
36.3629802,2.489958926,37.54244556,119.1878255,1.74E-14,119.1878255,Horota
40.83232962,9.416209759,37.54244556,119.1878255,1.74E-14,119.1878255,Horota
40.83232962,9.416209759,37.54244556,119.1878255,1.74E-14,119.1878255,Horota
46.8763392,11.77297283,51.45209774,119.1878255,0,119.1878255,Horota
53.14515987,2.231950806,52.30890756,119.1878255,0,119.1878255,Horota
53.14515987,2.231950806,52.30890756,121.00118,2.564470516,121.00118,Horota
48.10185936,10.33934755,52.30890756,121.00118,2.564470516,121.00118,Horota
48.10185936,10.33934755,52.30890756,122.8145345,0,122.8145345,Horota
41.35288971,9.498728153,36.32219621,122.8145345,0,122.8145345,Horota
35.87488078,0.632599544,35.87488078,122.8145345,1.74E-14,122.8145345,Horota
41.02545605,8.932265555,36.32219621,122.8145345,0,122.8145345,Horota
48.06367068,11.3616507,51.32660659,122.8145345,0,122.8145345,Horota
48.06367068,11.3616507,51.32660659,122.244873,0.80562296,122.244873,Horota
55.81650647,3.938216121,57.43684009,122.0549859,0.657788393,121.6752116,Horota
55.55388374,3.25815596,56.10142783,121.6752116,0,121.6752116,Horota
56.96297613,2.002528981,57.43684009,121.6752116,0,121.6752116,Horota
53.63543887,5.700634604,54.76601556,121.6752116,0,121.6752116,Horota
53.63543887,5.700634604,54.76601556,123.1613159,2.972208659,121.6752116,Horota
51.90413862,3.90601403,53.49217197,124.6474202,3.432010939,124.6474202,Horota
51.17531752,3.254703868,52.57955226,125.241862,3.255891456,127.6196289,Horota
51.17531752,3.254703868,52.57955226,126.2165365,2.580692368,127.6196289,Horota
46.27153097,11.7250478,52.57955226,127.1912109,0.586635464,127.6196289,Horota
46.20151104,9.574485633,49.28550175,126.977002,0.586635464,126.548584,Horota
46.67434279,10.08750402,49.28550175,126.8163452,0.535522461,126.548584,Horota
46.76232052,10.15746537,49.4614572,126.548584,0,126.548584,Horota
47.8960359,9.154623413,52.43089743,126.548584,0,126.548584,Horota
51.6843277,4.00855019,52.68118029,172.5418701,65.04432903,172.5418701,Horota
53.32563013,1.388290561,52.74406206,218.5351563,0,218.5351563,Horota
52.15479899,0.992784508,52.49377919,218.5351563,0,218.5351563,Horota
51.89591094,1.037445647,52.43089743,216.0769653,4.916381836,218.5351563,Horota
47.49688437,7.215977987,50.70017443,214.6020508,5.385626466,218.5351563,Horota
43.57456474,9.810806494,44.96699608,212.635498,5.385626466,208.7023926,Horota
40.58053267,9.518010179,39.23381773,191.5164388,44.13151042,208.7023926,Horota
36.4307896,4.033841921,38.25094523,170.3973796,52.45129924,208.7023926,Horota
40.59893089,8.96334356,38.74238148,160.8211263,55.28852395,160.8211263,Horota
41.05396862,10.92107759,38.25094523,136.8804932,47.88126628,112.93986,Horota
45.67715,10.5022395,45.67715,114.894104,3.908487956,112.93986,Horota
47.99537137,8.442213464,52.6318141,116.848348,4.513133147,116.848348,Horota
52.59750105,0.523853749,52.6318141,118.802592,3.908487956,120.7568359,Horota
51.81816243,0.955947074,52.05733429,119.1934408,3.495857903,120.7568359,Horota
51.81816243,0.955947074,52.05733429,118.0358073,6.084405021,120.7568359,Horota
51.74181171,0.795324421,51.78504692,115.3147786,7.451843845,120.7568359,Horota
50.95271094,1.118238282,51.13904922,113.9542643,7.854933106,113.9542643,Horota
50.58450315,1.03064225,50.76533889,110.5529785,6.802571615,107.1516927,Horota
50.49408528,1.440622972,50.49408528,107.1582031,0.013020833,107.1516927,Horota
50.49408528,1.440622972,50.49408528,107.1647135,0.015035163,107.1647135,Horota
51.16268081,2.386159831,51.16268081,107.1690538,0.015035163,107.1777344,Horota
52.84995061,0,52.84995061,107.171224,0.013020833,107.1777344,Horota
52.90192631,0.073504752,52.90192631,107.1777344,0,107.1777344,Horota
52.90192631,0.073504752,52.90192631,107.9482851,1.541101365,107.1777344,Horota
49.25347967,6.3195087,52.84995061,108.7188357,1.779510576,108.7188357,Horota
42.42490647,10.30282151,41.95658638,108.7188357,1.779510576,108.7188357,Horota
42.42490647,10.30282151,41.95658638,109.4893864,1.541101365,110.2599371,Horota
36.60286089,4.892432844,35.48776529,110.2599371,0,110.2599371,Horota
36.60286089,4.892432844,35.48776529,98.18159921,24.15667579,110.2599371,Horota
37.68619577,6.697490215,35.48776529,86.10326131,27.89372654,86.10326131,Horota
43.67212701,7.535233786,45.20659102,81.27192615,26.46231249,61.94658552,Horota
44.65738784,6.460349916,46.40988066,74.02492342,24.15667579,61.94658552,Horota
48.56820224,2.699164011,48.96759752,61.94658552,0,61.94658552,Horota
48.56820224,2.699164011,48.96759752,61.4612979,0.840542816,61.94658552,Horota
50.35960946,2.015772808,50.72652382,60.97601028,0.840542816,60.49072266,Horota
49.52898489,2.627991403,49.3720966,60.49072266,0,60.49072266,Horota
46.04585903,8.557437146,49.06527468,60.49072266,0,60.49072266,Horota
45.61702254,8.255308793,48.2076017,60.49072266,0,60.49072266,Horota
47.36877625,8.152042543,49.41567694,60.49072266,0,60.49072266,Horota
46.11791534,8.841759445,48.2076017,88.48439535,39.58903158,88.48439535,Horota
45.82404496,10.80494823,49.41567694,116.478068,0,116.478068,Horota
51.34812377,2.655242719,50.25290332,116.478068,0,116.478068,Horota
52.26629955,2.063123011,52.17020427,116.478068,0,116.478068,Horota
52.24608079,2.032178399,52.17020427,116.478068,0,116.478068,Horota
51.82117078,1.864231768,51.35832252,116.478068,0,116.478068,Horota
51.82117078,1.864231768,51.35832252,113.2878961,5.52553996,116.478068,Horota
49.44321874,6.003223289,51.35832252,110.0977241,5.52553996,106.9075521,Horota
46.14820905,7.450225641,45.64376796,106.9075521,1.74E-14,106.9075521,Horota
44.27362052,5.360645792,43.77893792,106.9075521,0,106.9075521,Horota
43.75703243,4.600297637,43.77893792,106.9075521,0,106.9075521,Horota
43.36842512,4.077638039,41.81399586,106.9075521,1.74E-14,106.9075521,Horota
44.02525761,4.392415795,44.31538828,106.9639757,0.097728561,106.9075521,Horota
45.70362165,3.469659879,46.81678069,107.0203993,0.097728561,107.0768229,Horota
48.30017743,6.398123483,48.48008839,107.0768229,0,107.0768229,Horota
48.21022195,9.045629678,48.21022195,107.0768229,0,107.0768229,Horota
54.06860762,0.760621206,54.06860762,107.0768229,0,107.0768229,Horota
54.06860762,0.760621206,54.06860762,107.0548503,0.043945313,107.0768229,Horota
48.76317019,9.205013373,53.53076721,107.0328776,0.050743676,107.0328776,Horota
41.33340371,10.95874042,38.15229534,107.0240885,0.048139678,106.9889323,Horota
41.33340371,10.95874042,38.15229534,107.2115885,0.450353102,106.9889323,Horota
34.13437454,3.48489996,32.3171486,107.3990885,0.561629576,106.9889323,Horota
30.93941564,6.994812464,32.12541415,107.6041667,0.561629576,108.0143229,Horota
20.40679468,17.031845,26.64410931,107.8092448,0.458568628,108.0143229,Horota
11.17338914,18.38056532,8.688175216,108.0143229,0,108.0143229,Horota
8.428553979,17.06031906,-2.550786669,81.01074219,54.00716146,108.0143229,Horota
10.37668932,20.60360547,-2.550786669,72.00954861,62.36209841,108.0143229,Horota
15.51803536,26.41548906,-2.550786669,54.00716146,76.3776602,54.00716146,Horota
20.39209132,27.78479092,19.56178488,106.7285156,150.9369143,106.7285156,Horota
28.72827961,27.22204433,41.67435642,142.3046875,123.2394745,213.4570313,Horota
47.70862851,6.382621461,47.06126909,213.4570313,0,213.4570313,Horota
51.95090386,4.234551449,54.39026002,213.4570313,0,213.4570313,Horota
55.21191451,1.413698756,54.40118247,213.4570313,0,213.4570313,Horota
55.49305331,1.283946598,55.36882608,213.4570313,0,213.4570313,Horota
55.75764426,1.259536031,56.33646968,213.4570313,0,213.4570313,Horota
56.09949032,1.15593389,56.57623888,225.2913411,20.49762601,213.4570313,Horota
56.27986887,0.805870153,56.57623888,231.2084961,25.10436233,231.2084961,Horota
56.0917248,0.872783438,56.33646968,248.9599609,0,248.9599609,Horota
53.31656073,4.67212332,55.12269666,248.9599609,0,248.9599609,Horota
51.56683705,5.028744877,51.56683705,248.9599609,0,248.9599609,Horota
51.56683705,5.028744877,51.56683705,250.8300781,3.239137985,248.9599609,Horota
43.37038698,6.562785983,43.37038698,251.7651367,3.239137985,251.7651367,Horota
42.04113298,5.180330924,39.38262499,253.1677246,2.805175781,254.5703125,Horota
34.77718433,7.418675599,38.72979651,253.1677246,2.805175781,254.5703125,Horota
29.83043274,11.6005418,32.47446399,254.5703125,0,254.5703125,Horota
26.73474118,12.20024421,26.21913148,169.7135417,146.9762384,254.5703125,Horota
27.71254499,13.52584515,26.21913148,127.2851563,180.0083943,127.2851563,Horota
30.34073522,17.15119186,26.21913148,0,0,0,Horota
31.37113616,19.62497564,29.30449677,50.98437791,72.1027987,50.98437791,Horota
40.6645294,18.0180226,47.89128326,67.97917054,58.87168862,101.9687558,Horota
47.88035528,5.158508873,47.89128326,101.9687558,0,101.9687558,Horota
49.30086853,5.273345561,52.16375098,101.9687558,0,101.9687558,Horota
47.68951472,6.327525603,47.68951472,102.7748827,1.612253825,101.9687558,Horota
42.10909788,10.65091294,43.21527846,103.5810096,1.86167036,103.5810096,Horota
27.89280466,17.05670645,30.9482642,104.3871366,1.612253825,105.1932635,Horota
28.49170329,17.87560067,30.9482642,104.5483619,1.44204366,105.1932635,Horota
32.30524296,16.46806218,37.34706308,105.1932635,0,105.1932635,Horota
31.83856816,14.29988569,30.9482642,105.1932635,0,105.1932635,Horota
32.06114415,16.50208191,36.85886547,116.436785,19.47435059,105.1932635,Horota
33.26002759,14.35224901,36.85886547,127.6803066,19.47435059,138.9238281,Horota
22.50430543,18.21155744,22.14113703,138.9238281,0,138.9238281,Horota
21.64442106,16.90890325,22.14113703,138.9238281,0,138.9238281,Horota
27.05850295,22.87767689,27.30836478,138.9238281,0,138.9238281,Horota
27.05850295,22.87767689,27.30836478,128.9928385,17.20097853,138.9238281,Horota
36.54736503,23.68478276,45.96726051,119.061849,17.20097853,109.1308594,Horota
48.1486482,5.496088951,50.01120747,109.1308594,0,109.1308594,Horota
46.99468435,7.724390749,50.01120747,109.1308594,0,109.1308594,Horota
45.45018028,8.671006967,48.3942184,107.8629546,2.835121341,109.1308594,Horota
41.11179091,11.19869325,42.04234373,106.5950498,3.472300322,109.1308594,Horota
34.11552663,10.6350146,31.89354592,105.3271449,3.472300322,102.7913353,Horota
33.49018044,9.531881541,31.89354592,104.3762163,3.169762021,102.7913353,Horota
37.24780358,13.01473421,36.99472822,102.7913353,0,102.7913353,Horota
37.24780358,13.01473421,36.99472822,101.1073095,2.916818316,102.7913353,Horota
42.15239334,12.07956439,46.80390774,99.42328365,2.916818316,97.73925781,Horota
48.06493024,1.992730318,47.82296287,97.73925781,0,97.73925781,Horota
49.99768665,2.778154151,49.32595275,97.73925781,0,97.73925781,Horota
49.75659501,3.350889381,47.93094391,93.98753255,8.389112715,97.73925781,Horota
50.60369407,3.218065729,50.53796758,90.23580729,10.27452277,97.73925781,Horota
47.09382509,9.309672675,50.53796758,88.35994466,10.83029795,88.35994466,Horota
46.81478548,11.38146868,53.14499125,83.67028809,9.379313151,78.98063151,Horota
39.89968137,11.47769407,33.67550591,78.98063151,0,78.98063151,Horota
38.17101803,9.988897929,33.33026697,78.98063151,0,78.98063151,Horota
33.17969363,0.432674148,32.98502804,166.775472,124.1606541,166.775472,Horota
28.80535082,7.147396257,32.87854694,196.0404188,101.3767496,254.5703125,Horota
34.29430921,12.43267894,32.93178749,254.5703125,0,254.5703125,Horota
34.76622997,15.18291814,32.98502804,254.5703125,0,254.5703125,Horota
41.56232527,18.24187718,50.76118438,254.5703125,0,254.5703125,Horota
42.85442759,15.11694973,48.74595946,254.5703125,0,254.5703125,Horota
49.80572478,2.89787474,49.55942531,254.5703125,0,254.5703125,Horota
49.48723825,3.462356854,48.35766624,333.6474609,111.8319758,333.6474609,Horota
49.23426819,2.871918996,48.41651213,412.7246094,0,412.7246094,Horota
47.66996827,0.877590529,47.73689025,412.7246094,0,412.7246094,Horota
48.41167271,1.054977193,48.41651213,412.7246094,0,412.7246094,Horota
45.52827642,5.897807426,47.79573614,412.7246094,0,412.7246094,Horota
45.52827642,5.897807426,47.79573614,292.7358863,207.8265646,412.7246094,Horota
42.14989568,7.340821134,41.97009766,172.7471633,207.8265646,52.75844029,Horota
37.69581418,8.617221722,35.89295806,52.75844029,0,52.75844029,Horota
36.94294737,7.240753865,35.89295806,52.75844029,0,52.75844029,Horota
38.33422721,7.728528416,38.67551774,52.75844029,0,52.75844029,Horota
36.24697664,8.159699031,34.96183505,52.75844029,0,52.75844029,Horota
36.56826204,9.385418957,35.84449434,114.6742467,107.2413224,52.75844029,Horota
39.39767646,8.078801521,41.50332317,176.590053,107.2413224,238.5058594,Horota
40.59697092,9.71233534,41.50332317,238.5058594,0,238.5058594,Horota
39.99956108,11.8047785,40.61744591,238.5058594,0,238.5058594,Horota
46.30413332,5.450661071,46.81169112,238.5058594,0,238.5058594,Horota
45.9419526,4.509009897,45.83355077,238.5058594,0,238.5058594,Horota
47.71678816,3.405364553,46.81169112,140.1729911,139.063676,140.1729911,Horota
46.15345923,1.124180941,46.79327613,107.3953683,113.545016,41.84012277,Horota
46.67533657,1.389944496,46.80248362,41.84012277,0,41.84012277,Horota
47.22158448,1.823215619,47.51712236,41.84012277,0,41.84012277,Horota
47.63836318,1.178619513,47.51712236,41.84012277,0,41.84012277,Horota
43.8714844,8.484617641,46.79327613,41.84012277,0,41.84012277,Horota
43.14103647,9.613945815,47.3817469,60.82127162,32.8763142,41.84012277,Horota
41.44105909,11.01373655,46.52252521,79.80242048,32.8763142,98.78356934,Horota
34.06029756,10.83653752,28.8039693,98.78356934,0,98.78356934,Horota
27.82918374,1.378554958,27.82918374,98.78356934,0,98.78356934,Horota
23.92605883,4.141297233,23.92605883,98.78356934,0,98.78356934,Horota
23.92605883,4.141297233,23.92605883,98.78356934,0,98.78356934,Horota
27.6843347,7.137862709,26.85439818,98.78356934,0,98.78356934,Horota
22.71206191,11.72602177,20.99771947,98.78356934,0,98.78356934,Horota
18.64091413,12.56834786,16.46764963,98.78356934,0,98.78356934,Horota
17.85531235,15.27226345,11.9375798,49.39178467,69.85053175,49.39178467,Horota
14.66352223,14.00873956,9.182525298,0,0,0,Horota
17.41288377,19.41785546,9.182525298,0,0,0,Horota
19.23798509,23.35794719,6.427470801,157.2094727,222.3277684,157.2094727,Horota
27.62436691,20.83953706,31.58661626,157.2094727,222.3277684,157.2094727,Horota
27.62436691,20.83953706,31.58661626,314.4189453,0,314.4189453,Horota
33.76107277,11.50519068,31.58661626,314.4189453,0,314.4189453,Horota
27.54244285,5.719324884,27.54244285,320.970459,13.10302734,314.4189453,Horota
30.31376767,6.276628264,31.58661626,327.5219727,15.13007273,327.5219727,Horota
37.22210231,14.45514153,35.85641732,330.1425781,14.3536473,340.625,Horota
37.22210231,14.45514153,35.85641732,345.0725911,27.08631625,340.625,Horota
46.13882799,8.964382205,50.24844649,360.0026042,26.53387728,340.625,Horota
44.40034484,8.103254093,44.71667093,369.6914063,26.53387728,389.0690104,Horota
45.02871869,7.274984078,44.71667093,379.3802083,21.66482008,389.0690104,Horota
43.73609158,5.874072722,43.16300355,389.0690104,0,389.0690104,Horota
45.22113838,6.074978828,47.14111172,389.0690104,0,389.0690104,Horota
43.96431135,6.219034959,43.16300355,297.8838772,157.9372836,389.0690104,Horota
45.55745,6.541104575,47.14111172,206.698744,157.9372836,115.5136108,Horota
50.00092697,2.491293352,51.16132558,115.5136108,0,115.5136108,Horota
51.00526972,0.784825769,51.16132558,115.5136108,0,115.5136108,Horota
50.9272418,1.093331071,50.9272418,115.2216797,0.652777901,115.5136108,Horota
50.9272418,1.093331071,50.9272418,114.9297485,0.799486387,115.5136108,Horota
47.67372254,5.688044402,50.15413998,114.6378174,0.799486387,114.0539551,Horota
41.08558017,9.109382524,41.16668402,114.418869,0.729827881,114.0539551,Horota
36.55130026,6.527138299,36.55130026,114.0539551,0,114.0539551,Horota
42.5205269,11.32240112,41.16668402,114.0539551,0,114.0539551,Horota
45.4731179,10.96976234,47.74878745,114.0539551,0,114.0539551,Horota
43.49306377,12.59987046,43.78867919,114.0539551,0,114.0539551,Horota
47.34544618,12.21024168,54.33089088,111.0540093,5.196058453,114.0539551,Horota
41.15609927,15.89419376,43.78867919,108.0540636,5.196058453,105.0541178,Horota
36.17404275,13.23532137,33.88861079,105.0541178,0,105.0541178,Horota
