54.81562118,0.868156345,54.9786503,124.6347656,18.93025973,138.4594727
54.51910496,0.92420295,54.42807904,117.7224121,18.93025973,103.8977051
54.73297069,1.003391919,54.9786503,115.4643953,16.33359585,103.8977051
55.17657849,1.654887448,54.9786503,113.2063784,12.7464259,103.8977051
54.16005932,2.441109002,54.30410331,117.8607151,12.7464259,127.1693884
53.30688998,2.647303075,52.59776463,122.5150517,10.40741316,127.1693884
54.53510657,3.754875305,54.24375089,127.1693884,0,127.1693884
55.122829,3.507335837,56.92152884,127.1693884,0,127.1693884
54.67315403,3.879925569,54.51984582,132.1063745,8.55111076,127.1693884
54.43790423,4.184514412,54.51984582,134.5748675,10.47292905,134.5748675
55.39521466,4.557036509,57.4737187,141.9803467,0,141.9803467
52.20808916,4.598722438,50.16950263,141.9803467,0,141.9803467
49.57527439,0.840365639,49.57527439,138.9022522,6.156188965,141.9803467
45.40248221,7.251874992,48.98104615,135.8241577,7.108554712,135.8241577
40.28889567,7.609617495,37.05689785,134.5929199,6.743767129,129.6679688
44.63595519,10.68606061,43.018972,132.1304443,5.506262803,129.6679688
46.67474613,12.42746358,47.09655389,129.6679688,0,129.6679688
48.60350495,11.59447891,56.3185402,129.6679688,0,129.6679688
51.49015672,11.1216395,56.72737506,186.9335938,99.18697203,129.6679688
56.99557489,0.566788568,56.99331282,215.5664063,121.4787353,215.5664063
56.76838861,0.414960575,56.85041571,301.4648438,0,301.4648438
55.62162867,1.688774441,56.3185402,301.4648438,0,301.4648438
55.27317291,2.23055816,55.27317291,301.4648438,0,301.4648438
55.27317291,2.23055816,55.27317291,253.1970215,83.60232053,301.4648438
53.46370689,0.328413216,53.46370689,229.0631104,83.60232053,229.0631104
53.78176768,0.597842462,53.69593011,192.8622437,72.4017334,156.661377
53.82468646,0.838915422,53.82468646,187.4660509,63.85219441,156.661377
50.00699214,6.638995356,53.23148368,160.3493381,5.049948789,156.661377
48.76388641,5.963675068,49.13302645,162.1933187,5.049948789,165.8812798
49.65155303,7.020863686,49.72622924,164.0372993,4.12326592,165.8812798
50.45070383,7.874292687,50.90835968,165.8812798,0,165.8812798
51.27199359,7.062290587,54.55715262,165.8812798,0,165.8812798
53.49709111,5.787417782,55.66965138,167.4013814,2.63289313,165.8812798
56.31793174,1.580650419,56.78215014,168.921483,2.63289313,170.4415845
53.09193124,5.406198943,54.55715262,170.4415845,0,170.4415845
50.0006772,3.994168848,48.34073033,170.4415845,0,170.4415845
47.72243949,0.874395292,47.72243949,170.3688926,0.162544035,170.4415845
50.32182123,4.544517562,48.34073033,170.2962007,0.199074973,170.4415845
51.43118205,4.323326537,51.54999743,170.2235088,0.199074973,170.078125
53.23694564,3.301214308,54.54323377,170.1508169,0.162544035,170.078125
54.86901742,0.604213739,54.75926453,173.9601702,8.680516961,170.078125
54.14992691,1.520443178,54.54323377,174.9306815,9.705113002,170.078125
53.69304098,1.48833889,54.32720301,179.783238,11.20649921,179.783238
50.74581185,4.341245894,51.99265539,184.6357945,9.705113002,189.488351
48.95511627,4.295729023,48.95511627,186.9621495,5.052403041,189.488351
47.96523978,3.488009506,45.9854868,184.435948,5.834012512,184.435948
45.20987136,1.285042536,45.91757714,183.4254674,5.534630231,179.3835449
45.20987136,1.285042536,45.91757714,172.9740862,20.45422208,179.3835449
41.22895332,6.382985456,43.72655013,162.5227051,23.0876558,179.3835449
40.86314904,5.262786334,41.74614315,158.3074951,24.33652606,158.3074951
39.15570312,4.904401142,39.76573617,147.7694702,21.0760498,137.2314453
36.87027961,4.094793942,36.87027961,138.6376953,2.8125,137.2314453
38.84143303,4.476606551,39.76573617,140.0439453,3.247595264,140.0439453
42.26901954,2.289732251,42.78373989,141.4501953,2.8125,142.8564453
45.56867269,3.622996818,44.25758256,141.4501953,2.8125,142.8564453
45.56867269,3.622996818,44.25758256,142.8564453,0,142.8564453
45.56867269,3.622996818,44.25758256,143.536377,1.359863281,142.8564453
47.88870484,3.144893091,49.66469562,144.2163086,1.570234863,144.2163086
51.24439762,2.667879729,49.74383633,144.8962402,1.359863281,145.5761719
52.03424862,3.239132119,52.03424862,147.004815,4.859769411,145.5761719
52.3623062,2.359841895,53.01842136,149.5213487,5.402155908,145.5761719
52.2302551,1.94481854,52.42626158,151.4939372,5.402155908,155.439114
53.05906136,1.245776815,53.01842136,152.8161133,4.285232435,155.439114
53.1457743,1.379764066,53.01842136,154.6260986,1.626030816,155.439114
53.1457743,1.379764066,53.01842136,153.8130832,1.877578659,153.8130832
54.36186954,2.42400326,54.58479975,153.0000678,1.626030816,152.1870524
54.3967881,2.369525616,54.58479975,152.1870524,0,152.1870524
54.3967881,2.369525616,54.58479975,148.1277384,8.11862793,152.1870524
53.84017707,2.496027062,52.91496666,145.6921501,8.893511306,152.1870524
53.7422295,2.047390771,53.18167672,142.4446989,8.893511306,135.9497965
52.76740365,0.765506891,52.91496666,138.5122172,7.787010855,135.9497965
53.2811967,0.317564063,53.44838679,135.0935084,1.712576385,135.9497965
53.2811967,0.317564063,53.44838679,134.2372202,1.977512874,134.2372202
53.09230378,0.644533414,53.44838679,133.6663614,1.977512874,132.5246438
52.91426227,0.800408633,52.91426227,132.5246438,0,132.5246438
52.91426227,0.800408633,52.91426227,130.7527795,3.068958945,132.5246438
51.77543331,0.810138731,51.77543331,130.7527795,3.068958945,132.5246438
51.77543331,0.810138731,51.77543331,128.9809152,3.068958945,127.209051
49.47928779,2.437101411,49.47928779,128.5379492,2.65779641,127.209051
49.47928779,2.437101411,49.47928779,126.0789379,2.260226163,127.209051
